title,href,author,reviewer,last_comment_time,comment
话说有没有吧友喜欢禁狱系的？,http://tieba.com/p/8250033556,[],怪异的净...,20:04,毕竟虽然我没做啥坏事 但真要查，就冲我养过鹰嘴啥的，还是妥妥的禁狱系 不过虽然我不想禁狱，但也经常设想自己在牢房里的场景，之前前科吧上首页看有其他女孩从里面出来写的自述，感觉还是好涩好涩的 一个懵懂无知的年轻女孩，有着自己的学业和爱情，但却因为公司涉嫌诈骗被卷了进去，甚至不知道自己做了什么便身陷囹吾，在众人的鄙夷与悲哀的目光中被送进乌黑恶臭的大牢，每天甚至连吃上一个完整的馒头都是奢求……甚至她想死 都
我大概是河坝最底层的小菜鸡了,http://tieba.com/p/8285515576,[],逍遥勇者...,20:03,rt
哈哈哈怎么会有人在这里拍照片,http://tieba.com/p/8284905246,银瓶儿ค...,无记忆🤡,16:49,
总有一天，你们都会对着电冰箱冲！,http://tieba.com/p/8279803316,灭霸萨诺斯,贴吧用户_...,20:02,
致敬.经典,http://tieba.com/p/8277386292,[],奈由多_,20:01,
第一次在家社死,http://tieba.com/p/8285880906,冬天的阳...,铁耙用呼1...,20:00,详情楼下说，嘿嘿
这老公也是惨,http://tieba.com/p/8283301181,群星之子...,为了艾米...,20:00,吃得下吗
哈人，不知道能不能发出来,http://tieba.com/p/8286553689,🤣👉🥺,廿四路护...,19:59,
来给这些CG排个名,http://tieba.com/p/8286769405,我傻了,Yxz,19:59,游戏我没玩，但慕名去看了这些cg，都是十二神器的，看了死馆、真爱百合、dark blue、乐园、君恋、沙耶之歌还有缝合双子那个忘记啥名字了。里面除了叶的红图其他都还能接受，或者说是极限了，所以魔器一点不敢碰。 我给cg排名的话：死馆＞乐园＞真爱百合＞缝合双子＞沙耶，其他的对我来说没有什么记忆点，看了就忘了。 死馆和乐园，里面角色的死法对我来说都蛮新颖，出看眼前一亮（叶姐让我眼前一黑），死馆的食r那张图意外的戳我，就放
本来忙活的好好的,http://tieba.com/p/8285568518,猞猁董...,旮旯之神,19:58,直接笑r了
终于要来了吗,http://tieba.com/p/8286864456,森弛在路上,Yxz,19:56,上次出新本已经时隔一年了，终于要来了
…………感觉自己最近好像变傻了,http://tieba.com/p/8286115778,菇魔魔•...,做你的布偶,19:55,刚才菇菇准备用开塞露，塞进去挤了半天但不知道为什么就是挤不出来，折腾了半天以后拔出来一看……… 盖子没打开 一瞬间觉得自己像个憨憨
ai真的太懂了,http://tieba.com/p/8285959982,沙子过强...,沙子过强...,19:55,
吹泡泡到底是什么意思哇,http://tieba.com/p/8285419280,相柳,没仓鼠的...,19:54,
说说那些错过之后后悔一辈子的事情,http://tieba.com/p/8280109556,囧枪一个,水上勉,19:53,lz先讲两个自己的。
从现在开始，我就是世界上最没有用的人了,http://tieba.com/p/8283242079,胃炎の吸...,♪文文♪,19:50,所有的负面情绪汇集到我的身上，各种厌恶，各种鄙视，各种孤立，我也想好好的生活，向着自己的梦想生活，但因为自己的一瞬间的想法，什么都没有了，没有明天了，什么都没有了，什么都没有了，但反过来一想，我的梦想又是什么呢，小时候，当时我喜欢画画，画花画草画鲨鱼，即使画的一点也不好看也依旧乐此不疲，后来，什么都没了，就像是梦一样，我真想只是个梦，醒来依旧能看见家里的每一个人聚在一起吃饭，一台小小的桌子，围在桌
分享下自己自缚的经历吧……没想到有一天被绳子拿捏了,http://tieba.com/p/8286520445,cc系09,黑雪夜,19:06,初中暑假的时候，靠着网上各种奇怪教程学会的，用的塑料绳子，先把自己上半身和大腿勒的结结实实，胳膊大腿被绑的像莲藕一样。然后把脚上的绳子连在肩上的绳子上，做成驷马的状态，脚和身体的绳子勒的特别短，身体都快成O形状了，然后把手插进身后的绳套，当时太作死手吊的特别高，趴下的一瞬间就感觉大事不妙了，疼痛感觉和恐惧感让我不停的挣扎，因为姿势原因全身重量都集中在下身上，结果因为不停的挣扎加热量小弟弟吐了，后来
分享一个小知识给8u,http://tieba.com/p/8285502094,50块的炸...,传说中的...,19:51,
强而有力的猫猫呢,http://tieba.com/p/8284995808,[],朔方东,19:51,
二次元巫女头脑简单,http://tieba.com/p/8282891534,[],璃陇殇,19:50,殊不后面会发生什么
感觉是核吧8⃣️u喜欢的类型,http://tieba.com/p/8285211207,古见同学...,苏怡。,19:50,
一款虐心的游戏,http://tieba.com/p/8286529989,苑羽奈々,苑羽奈々,19:50,这个虐心就是字面上的意思x
8u们喜欢这样的吗，好可爱！,http://tieba.com/p/8285478496,呆锦,莉贝特,19:49,
如果是这种情况大家会变回来吗？还是说正合你意?,http://tieba.com/p/8286250578,漂亮莫可...,时零,19:48,一觉醒来发现自己在家里附近的街道上，你不知道自己为什么会睡在这里。你打算回家突然你看到服装店上倒映着一位美少女，你回头一看发现并没有人而且这个美少女的动作和自己一样……这时候你意识到了自己变成女孩子了!你并没有为此烦恼反而感到有些高兴，因为男孩子总会有想过自己如果是女孩子会怎么样。你不关心是不是梦你想马上以女孩子的身份进服装店里穿漂亮衣服。你还在这么想时一位猥琐的大叔向自己搭讪“小妹妹要不要跟蜀黍
title,href,author,reviewer,last_comment_time,comment
我要伤害你,http://tieba.com/p/8282526811,小企鹅宝...,朔方东,19:48,吧友们喜欢可爱的小辣椒吗
8u们有无类似社死事件说出来让大伙乐呵乐呵,http://tieba.com/p/8251351786,紫酱☠,只因巴哥n...,19:47,
tnnd，快教我谈恋爱,http://tieba.com/p/8280599928,Heart,百晓晓,19:47,成年人了和异性做过最亲密的事是高中晚修同桌给我喂辣条，我想抢过来结果抓住了他的手，太想吃所以他抓着辣条我抓着他手直接吃了。 为什么在这发因为我刚慢四级迫不及待了
要穿越到游戏的世界了,http://tieba.com/p/8286567603,稽气人,巅峰菜鸟,19:46,如题，你一生积德行善，被统御无尽宇宙的神明奖励可以穿越到你玩过的一款游戏的世界中。 1.你可以选择成为这个世界中的任意角色（主角、路人、动物、甚至是物品） 2.如果选择联机游戏的世界可以再带几个小伙伴一起穿越；网络游戏的世界可以在此基础上再最多随机挑选一万人一起穿越 3.游戏世界可以无数次存档，也可以除了你和你指定的人物、物品外整个世界回到最开始的样子（重新游玩） 4.你可以对这个世界进行“同人创作”，增加设定、
看到一个图片，感觉很符合河坝,http://tieba.com/p/8286223678,残花丶碎梦,lll,20:36,也太可怕了，要被杀掉了。等等，是病娇？那太棒了，快点把你的爱全部给我，就算杀掉也没事
哎？不会还有人没黄牌吧！,http://tieba.com/p/8280975679,奥受,巨型坚果,19:42,真的有人没有黄牌吗？人家可是黄牌了哦！你们这群fw杂鱼就好好的羡慕我吧！哈哈哈哈！真是一群没用的杂鱼呢！
现实中，一个男生大概能单挑多少女生？,http://tieba.com/p/8279581247,本田思域,AAAkko,19:42,如果男生女生都是普通人的那种水平。没练过的。
这样玩真的舒服吗？,http://tieba.com/p/8218167932,pogeizai,tianchenBeat,19:41,
鼠鼠有个构思,http://tieba.com/p/8277075691,Yuki🥴,vipliuyuanpeng,19:40,如果你与另外一个人游戏，进行触觉共享，摸自己等于摸对方。那么假设两人分开在不同房间内隔离，里面有各式各样的道具。二人要互相通过触觉共享使对面失败。败北条件是一个人承受不住主动宣告放弃，那么怎么做才能最快结束游戏？
为什么小学生那些出去表演都是穿白丝,http://tieba.com/p/8285009007,心园小龙,ziieg,15:13,
如果世界再无兔子洞，你会选择代替爱丽丝，让她消失吗？,http://tieba.com/p/8278612263,什么都想...,YQF358,19:39,你因脚伤入住的这家病院，很快就认识了爱丽丝。她原本是在精神科的重症区。但总是跑到你这来蹭水果吃。要不是她手巧，会把苹果削成小兔子，也许你早就赶走她了。她总是会给你讲一些不着边际的故事。说在这地下还有另一个世界。那里的蛋糕比人还大。猫会笑。鸟会说话。还有美丽的红桃皇后。你总是不以为然。当这是打发时间的幻想故事，她见你不相信鼓起小嘴，有些生气的对你说，一定要让你见识看看。她拉着你，试图把你搬上轮椅。但
好奇女生的这个是怎么用的,http://tieba.com/p/8224593666,飒员外,_Ackie_,19:37,如图
终于四级了，给吧友们分享一下我的故事,http://tieba.com/p/8285604473,卟灏巡,青海湖黄鱼,14:52,这里应该不会被熟人看到吧……
现实中有绒布球吗？,http://tieba.com/p/8280570875,不落燕,突击手牛...,19:36,
认识新玩法😆😆😆,http://tieba.com/p/8253194303,天会亮！,qwq______,19:34,怪诶，有吧友要尝试吗
没有被指到的人发一张机械少女的图,http://tieba.com/p/8285511427,550W才不喜欢你呢,堀杰五四...,19:34,太帅了
假如一个漂亮的女孩被宣判之后,http://tieba.com/p/8283576746,小熊.软糖🍓,卡八希力,19:33,她会不会感到很绝望呢？ 因为她的贪欲与糊涂，无法挽回，使她身陷囹圄，结局已定。 被戴上了死撩和手K。24小时日常起居都要一直戴着，等着那一天的到来，才能和家人见一面。
我从未想过要伤害你,http://tieba.com/p/8284418741, 瞎说,流汗岩雀,19:32,
XP系统的发展是有迹可循的,http://tieba.com/p/8286138163,鸽啊咕咕咕,贴吧用户_...,19:31,XP和童年经历是真的有关，或许只是一件小事就会奠定后续系统的发展呢~ 比如我绝不会能接受百合，和自己的XP，都是从一件事情上发展出来的，人的心理真的很有意思~ 楼下细说
如果有人被富豪拍卖了，吧友们会代替别人成为拍卖品吗？,http://tieba.com/p/8286091410,爬了爬了,布电视,19:31,
剧情向文游～～,http://tieba.com/p/8178946582,獄彩海美,长夜未央.,19:31,世界观为了防吞就不详细赘述了，是一个涉及整个宇宙的东西方大杂烩魔法世界，玩的时候慢慢引入本人十分懈怠，但是和一个人玩就不会轻易终止，剧情应该会十分精彩，应该不会让大家失望的～无固定开局，只有世界观统一，大家只需要填表就可以开玩啦 （小声：本来打算开联机的，但是时间过于碎片化只好放弃，还请大家不要着急，可以慢慢来嘛）
想破我防是吧,http://tieba.com/p/8283279795,737B号雇员,斩断氯,19:31,
现在是，幻想时间,http://tieba.com/p/8285854517,鼬白鼬滑...,芝士轻黏,19:22,这角码太瑟了
我有一个有趣的玩法,http://tieba.com/p/8282079360,万维囹圄,anwan坤,19:28,不需要任何道具，只需要一张靠墙的床即可，如果不嫌冷和脏的话，只需要一堵墙就行。 我自己实现的时候，觉得是挺普通的玩法。但仔细一想也是蛮河坝的，就决定分享出来——那就是倒立打搅！
逛吧看到的碎石科镇科之宝,http://tieba.com/p/8281180816,二狸子,taopaoII,19:27,这么大还能有其他空间吗
吧友们能做出来这个表情吗,http://tieba.com/p/8285724187,皮耶罗巴...,堀杰五四...,19:27,👅看人家汽车都能
四级了，想看看8u们是怎么喜欢上穿女装的,http://tieba.com/p/8286301303,CuSOfish,CuSOfish,19:25,团子镇楼
我去有点顶,http://tieba.com/p/8285353752,good_night,wsssxc,19:25,一楼喂小布 b站看到的
为什么有人喜欢腿？,http://tieba.com/p/8285734073,熙熙想看雪,熙熙想看雪,19:25,大家更喜欢男生的还是女生的腿？还是都不挑，全都要，看看我的怎么样？可以提建议哦
与赛博格少女的最后一天，你如何度过,http://tieba.com/p/8285565414,[],vipliuyuanpeng,19:24,四年前，少女因为意外失去了一切——视力、听力、左半身的运动能力和发声能力，何况她还患有先天性心脏病。一个契机，她得到了唯一有希望的治疗方案——改造成为“赛博格”。这是历史破天荒的首次，看来要成小白鼠了，她这样想，苦笑几下，终究答应了方案。 机械的义肢连接着精巧的导线，神经信号与电磁脉冲时时转化，驱动着左部躯体的运动。人工视觉脑植入了视觉中枢，与机械义眼相得益彰，并人工听觉通路一起帮少女恢复了视听力
家里 lc.....太劲爆  没脸了,http://tieba.com/p/8286660219,你给の自由,Ra1n_,19:23,大家喜欢家人面前lc的情节吗
来给8u普及一下性教育,http://tieba.com/p/8286478575,落寞夜华,名护由...,17:57,英雄会出现在下面
想知道吧里的各位被拥抱时是什么感觉,http://tieba.com/p/8283489379,呼噜呼噜q...,雪之下䖝乃,19:20,今天玩游戏时突然被朋友抱住了，不知道为啥突然开始掉眼泪，有一种奇怪的被治愈的感觉。（明明是不想哭的，但是眼泪会不自觉流下来，当时给我和我朋友吓一跳）
这是什么？,http://tieba.com/p/8279657315,不知道咋...,飞翔的巴...,11:10,去别的教室上课，机位上有个东西(不是我的)
河坝是不是药丸了？,http://tieba.com/p/8281879473,文物破坏者,阳光开朗...,17:04,内容从可以在公共场合看→到不能在公共场看→清淡如水，特别是最近无关贴子越来越多，已经到了进河坝都不会bok了 楼下发图
8u们  。。。,http://tieba.com/p/8285376633,沢田,蘭淸,19:19,8u们 感觉交朋友好难呀 我加了好多个人都是第一天跟你聊的好好这 然后慢慢的就不理你了 给我的感觉就好像大家都不是很愿意和我聊天说话一样
